id,time,H,T
1720371600.c1.snap.jpg,1720371600,0.72,3.66
1720373400.c1.snap.jpg,1720373400,0.67,4.1
1720375200.c1.snap.jpg,1720375200,0.66,3.8
1720377000.c1.snap.jpg,1720377000,0.66,3.42
1720378800.c1.snap.jpg,1720378800,0.63,3.8
1720380600.c1.snap.jpg,1720380600,0.63,4.1
1720384200.c1.snap.jpg,1720384200,0.57,3.66
1720386000.c1.snap.jpg,1720386000,0.56,4.88
1720389600.c1.snap.jpg,1720389600,0.53,5.12
1720391400.c1.snap.jpg,1720391400,0.49,4.88
1720393200.c1.snap.jpg,1720393200,0.46,5.12
1720395000.c1.snap.jpg,1720395000,0.45,5.12
1720396800.c1.snap.jpg,1720396800,0.42,4.66
1720398600.c1.snap.jpg,1720398600,0.38,3.2
1720402200.c1.snap.jpg,1720402200,0.33,5.68
1720404000.c1.snap.jpg,1720404000,0.29,4.88
1720405800.c1.snap.jpg,1720405800,0.29,5.38
1720407600.c1.snap.jpg,1720407600,0.27,5.68
1720409400.c1.snap.jpg,1720409400,0.27,9.3
1720411200.c1.snap.jpg,1720411200,0.24,9.3
1720413000.c1.snap.jpg,1720413000,0.24,9.3
1720414800.c1.snap.jpg,1720414800,0.23,9.3
1720416600.c1.snap.jpg,1720416600,0.2,8.54
1720418400.c1.snap.jpg,1720418400,0.2,8.54
1720420200.c1.snap.jpg,1720420200,0.19,8.54
1720422000.c1.snap.jpg,1720422000,0.19,9.3
1720423800.c1.snap.jpg,1720423800,0.18,7.88
1720425600.c1.snap.jpg,1720425600,0.18,8.54
1720427400.c1.snap.jpg,1720427400,0.17,7.88
1720429200.c1.snap.jpg,1720429200,0.18,8.54
1720431000.c1.snap.jpg,1720431000,0.19,7.88
1720432800.c1.snap.jpg,1720432800,0.18,7.88
1720434600.c1.snap.jpg,1720434600,0.18,7.88
1720436400.c1.snap.jpg,1720436400,0.19,8.54
1720438200.c1.snap.jpg,1720438200,0.2,7.88
1720440000.c1.snap.jpg,1720440000,0.21,7.88
1720447200.c1.snap.jpg,1720447200,0.22,7.88
1720449000.c1.snap.jpg,1720449000,0.26,9.3
1720450800.c1.snap.jpg,1720450800,0.28,8.54
1720452600.c1.snap.jpg,1720452600,0.28,7.88
1720454400.c1.snap.jpg,1720454400,0.27,7.88
1720456200.c1.snap.jpg,1720456200,0.27,8.54
1720458000.c1.snap.jpg,1720458000,0.25,1.74
1720459800.c1.snap.jpg,1720459800,0.26,8.54
1720461600.c1.snap.jpg,1720461600,0.24,1.68
1720463400.c1.snap.jpg,1720463400,0.24,7.88
1720465200.c1.snap.jpg,1720465200,0.22,8.54
1720467000.c1.snap.jpg,1720467000,0.22,7.88
1720468800.c1.snap.jpg,1720468800,0.24,8.54
1720470600.c1.snap.jpg,1720470600,0.24,1.82
1720472400.c1.snap.jpg,1720472400,0.26,7.88
1720474200.c1.snap.jpg,1720474200,0.25,1.86
1720476000.c1.snap.jpg,1720476000,0.26,1.9
1720477800.c1.snap.jpg,1720477800,0.27,1.8
1720479600.c1.snap.jpg,1720479600,0.26,1.9
1720481400.c1.snap.jpg,1720481400,0.26,1.74
1720483200.c1.snap.jpg,1720483200,0.25,1.7
1720485000.c1.snap.jpg,1720485000,0.21,1.68
1720486800.c1.snap.jpg,1720486800,0.21,1.66
1720488600.c1.snap.jpg,1720488600,0.22,1.6
1720490400.c1.snap.jpg,1720490400,0.2,1.62
1720492200.c1.snap.jpg,1720492200,0.2,1.68
1720494000.c1.snap.jpg,1720494000,0.23,1.74
1720495800.c1.snap.jpg,1720495800,0.24,1.9
1720497600.c1.snap.jpg,1720497600,0.24,1.94
1720499400.c1.snap.jpg,1720499400,0.21,1.82
1720501200.c1.snap.jpg,1720501200,0.15,9.3
1720503000.c1.snap.jpg,1720503000,0.25,1.96
1720504800.c1.snap.jpg,1720504800,0.39,2.7
1720506600.c1.snap.jpg,1720506600,0.4,3.1
1720508400.c1.snap.jpg,1720508400,0.42,3.3
1720510200.c1.snap.jpg,1720510200,0.39,3.3
1720512000.c1.snap.jpg,1720512000,0.43,3.42
1720513800.c1.snap.jpg,1720513800,0.43,3.54
1720517400.c1.snap.jpg,1720517400,0.37,3.54
1720519200.c1.snap.jpg,1720519200,0.34,3.54
1720521000.c1.snap.jpg,1720521000,0.34,3.42
1720522800.c1.snap.jpg,1720522800,0.34,3.3
1720524600.c1.snap.jpg,1720524600,0.34,3.2
1720526400.c1.snap.jpg,1720526400,0.39,3.3
1720533600.c1.snap.jpg,1720533600,0.57,3.3
1720535400.c1.snap.jpg,1720535400,0.56,3.54
1720537200.c1.snap.jpg,1720537200,0.57,3.66
1720539000.c1.snap.jpg,1720539000,0.56,3.66
1720540800.c1.snap.jpg,1720540800,0.53,3.8
1720542600.c1.snap.jpg,1720542600,0.49,3.54
1720544400.c1.snap.jpg,1720544400,0.47,3.42
1720546200.c1.snap.jpg,1720546200,0.46,3.42
1720548000.c1.snap.jpg,1720548000,0.46,3.42
1720549800.c1.snap.jpg,1720549800,0.44,3.3
1720551600.c1.snap.jpg,1720551600,0.44,3.3
1720553400.c1.snap.jpg,1720553400,0.44,3.3
1720555200.c1.snap.jpg,1720555200,0.39,3.3
1720557000.c1.snap.jpg,1720557000,0.36,3.1
1720560600.c1.snap.jpg,1720560600,0.29,2.92
1720562400.c1.snap.jpg,1720562400,0.29,3.1
1720564200.c1.snap.jpg,1720564200,0.29,2.84
1720566000.c1.snap.jpg,1720566000,0.28,3.02
1720567800.c1.snap.jpg,1720567800,0.25,2.92
1720569600.c1.snap.jpg,1720569600,0.22,2.76
1720571400.c1.snap.jpg,1720571400,0.21,3.02
1720573200.c1.snap.jpg,1720573200,0.19,2.84
1720575000.c1.snap.jpg,1720575000,0.17,2.84
1720576800.c1.snap.jpg,1720576800,0.14,2.92
1720578600.c1.snap.jpg,1720578600,0.14,2.84
1720580400.c1.snap.jpg,1720580400,0.13,2.7
1720582200.c1.snap.jpg,1720582200,0.12,2.76
1720584000.c1.snap.jpg,1720584000,0.12,25.6
1720585800.c1.snap.jpg,1720585800,0.11,2.62
1720587600.c1.snap.jpg,1720587600,0.1,2.7
1720589400.c1.snap.jpg,1720589400,0.09,25.6
1720591200.c1.snap.jpg,1720591200,0.09,25.6
1720593000.c1.snap.jpg,1720593000,0.09,20.48
1720594800.c1.snap.jpg,1720594800,0.09,20.48
1720596600.c1.snap.jpg,1720596600,0.08,3.66
1720598400.c1.snap.jpg,1720598400,0.08,3.66
1720600200.c1.snap.jpg,1720600200,0.09,25.6
1720602000.c1.snap.jpg,1720602000,0.1,20.48
1720603800.c1.snap.jpg,1720603800,0.11,25.6
1720605600.c1.snap.jpg,1720605600,0.13,20.48
1720607400.c1.snap.jpg,1720607400,0.12,25.6
1720609200.c1.snap.jpg,1720609200,0.16,25.6
1720611000.c1.snap.jpg,1720611000,0.14,20.48
1720612800.c1.snap.jpg,1720612800,0.12,5.68
1720620000.c1.snap.jpg,1720620000,0.21,1.66
1720621800.c1.snap.jpg,1720621800,0.2,1.6
1720623600.c1.snap.jpg,1720623600,0.18,1.5
1720625400.c1.snap.jpg,1720625400,0.22,1.74
1720627200.c1.snap.jpg,1720627200,0.22,1.62
1720629000.c1.snap.jpg,1720629000,0.22,5.68
1720630800.c1.snap.jpg,1720630800,0.24,5.38
1720632600.c1.snap.jpg,1720632600,0.23,5.38
1720634400.c1.snap.jpg,1720634400,0.21,5.68
1720636200.c1.snap.jpg,1720636200,0.27,6.02
1720638000.c1.snap.jpg,1720638000,0.28,5.68
1720639800.c1.snap.jpg,1720639800,0.28,5.68
1720641600.c1.snap.jpg,1720641600,0.35,2.32
1720643400.c1.snap.jpg,1720643400,0.35,2.56
1720645200.c1.snap.jpg,1720645200,0.37,2.62
1720647000.c1.snap.jpg,1720647000,0.37,2.76
1720648800.c1.snap.jpg,1720648800,0.36,3.02
1720650600.c1.snap.jpg,1720650600,0.37,2.84
1720652400.c1.snap.jpg,1720652400,0.41,3.1
1720654200.c1.snap.jpg,1720654200,0.41,3.1
1720656000.c1.snap.jpg,1720656000,0.43,3.2
1720657800.c1.snap.jpg,1720657800,0.43,3.1
1720659600.c1.snap.jpg,1720659600,0.43,3.66
1720661400.c1.snap.jpg,1720661400,0.44,3.1
1720663200.c1.snap.jpg,1720663200,0.43,3.3
1720665000.c1.snap.jpg,1720665000,0.41,3.54
1720666800.c1.snap.jpg,1720666800,0.41,3.3
1720668600.c1.snap.jpg,1720668600,0.43,3.42
1720670400.c1.snap.jpg,1720670400,0.41,3.3
1720672200.c1.snap.jpg,1720672200,0.41,3.3
1720674000.c1.snap.jpg,1720674000,0.36,3.3
1720675800.c1.snap.jpg,1720675800,0.36,3.54
1720677600.c1.snap.jpg,1720677600,0.37,3.2
1720679400.c1.snap.jpg,1720679400,0.33,3.2
1720681200.c1.snap.jpg,1720681200,0.32,3.1
1720683000.c1.snap.jpg,1720683000,0.31,3.1
1720684800.c1.snap.jpg,1720684800,0.28,2.84
1720686600.c1.snap.jpg,1720686600,0.25,3.02
1720688400.c1.snap.jpg,1720688400,0.26,2.84
1720690200.c1.snap.jpg,1720690200,0.27,3.2
1720692000.c1.snap.jpg,1720692000,0.31,3.02
1720693800.c1.snap.jpg,1720693800,0.31,3.2
1720695600.c1.snap.jpg,1720695600,0.31,3.1
1720697400.c1.snap.jpg,1720697400,0.28,2.76
1720699200.c1.snap.jpg,1720699200,0.25,2.76
1720706400.c1.snap.jpg,1720706400,0.24,2.56
1720708200.c1.snap.jpg,1720708200,0.22,25.6
1720710000.c1.snap.jpg,1720710000,0.2,5.38
1720711800.c1.snap.jpg,1720711800,0.22,5.38
1720713600.c1.snap.jpg,1720713600,0.26,2.5
1720715400.c1.snap.jpg,1720715400,0.25,5.12
1720717200.c1.snap.jpg,1720717200,0.23,5.12
1720719000.c1.snap.jpg,1720719000,0.22,5.12
1720720800.c1.snap.jpg,1720720800,0.19,4.88
1720722600.c1.snap.jpg,1720722600,0.23,25.6
1720724400.c1.snap.jpg,1720724400,0.19,5.12
1720726200.c1.snap.jpg,1720726200,0.24,2.0
1720728000.c1.snap.jpg,1720728000,0.28,2.28
1720729800.c1.snap.jpg,1720729800,0.28,2.18
1720731600.c1.snap.jpg,1720731600,0.26,2.5
1720733400.c1.snap.jpg,1720733400,0.26,2.32
1720735200.c1.snap.jpg,1720735200,0.28,2.38
1720737000.c1.snap.jpg,1720737000,0.32,2.32
1720738800.c1.snap.jpg,1720738800,0.34,2.32
1720740600.c1.snap.jpg,1720740600,0.35,2.38
1720742400.c1.snap.jpg,1720742400,0.3,2.38
1720744200.c1.snap.jpg,1720744200,0.31,2.44
1720746000.c1.snap.jpg,1720746000,0.37,3.02
1720747800.c1.snap.jpg,1720747800,0.34,2.92
1720749600.c1.snap.jpg,1720749600,0.3,2.92
1720751400.c1.snap.jpg,1720751400,0.26,2.84
1720753200.c1.snap.jpg,1720753200,0.22,2.76
1720755000.c1.snap.jpg,1720755000,0.2,2.84
1720756800.c1.snap.jpg,1720756800,0.2,2.5
1720758600.c1.snap.jpg,1720758600,0.2,2.76
1720760400.c1.snap.jpg,1720760400,0.19,2.84
1720762200.c1.snap.jpg,1720762200,0.17,2.76
1720764000.c1.snap.jpg,1720764000,0.16,2.7
1720767600.c1.snap.jpg,1720767600,0.14,2.62
1720769400.c1.snap.jpg,1720769400,0.14,2.7
1720771200.c1.snap.jpg,1720771200,0.18,2.56
1720773000.c1.snap.jpg,1720773000,0.18,2.62
1720774800.c1.snap.jpg,1720774800,0.16,2.38
1720776600.c1.snap.jpg,1720776600,0.17,2.5
1720778400.c1.snap.jpg,1720778400,0.19,2.56
1720780200.c1.snap.jpg,1720780200,0.19,25.6
1720782000.c1.snap.jpg,1720782000,0.21,25.6
1720783800.c1.snap.jpg,1720783800,0.17,1.8
1720785600.c1.snap.jpg,1720785600,0.18,25.6
1720792800.c1.snap.jpg,1720792800,0.24,1.86
1720794600.c1.snap.jpg,1720794600,0.22,2.0
1720796400.c1.snap.jpg,1720796400,0.21,1.82
1720798200.c1.snap.jpg,1720798200,0.36,2.22
1720800000.c1.snap.jpg,1720800000,0.37,2.28
1720801800.c1.snap.jpg,1720801800,0.34,2.32
1720803600.c1.snap.jpg,1720803600,0.31,2.08
1720805400.c1.snap.jpg,1720805400,0.29,2.44
1720807200.c1.snap.jpg,1720807200,0.32,2.14
1720809000.c1.snap.jpg,1720809000,0.33,2.08
1720810800.c1.snap.jpg,1720810800,0.31,2.18
1720812600.c1.snap.jpg,1720812600,0.28,2.0
1720814400.c1.snap.jpg,1720814400,0.28,2.08
1720816200.c1.snap.jpg,1720816200,0.3,1.94
1720818000.c1.snap.jpg,1720818000,0.27,1.76
1720819800.c1.snap.jpg,1720819800,0.26,1.8
1720823400.c1.snap.jpg,1720823400,0.29,1.82
1720825200.c1.snap.jpg,1720825200,0.32,2.0
1720827000.c1.snap.jpg,1720827000,0.35,2.04
1720828800.c1.snap.jpg,1720828800,0.4,2.38
1720830600.c1.snap.jpg,1720830600,0.39,2.04
1720832400.c1.snap.jpg,1720832400,0.35,2.18
1720834200.c1.snap.jpg,1720834200,0.38,2.14
1720836000.c1.snap.jpg,1720836000,0.35,2.38
1720837800.c1.snap.jpg,1720837800,0.33,2.22
1720839600.c1.snap.jpg,1720839600,0.35,2.18
1720841400.c1.snap.jpg,1720841400,0.35,2.18
1720843200.c1.snap.jpg,1720843200,0.37,2.22
1720845000.c1.snap.jpg,1720845000,0.41,2.38
1720846800.c1.snap.jpg,1720846800,0.38,2.22
1720848600.c1.snap.jpg,1720848600,0.34,2.14
1720850400.c1.snap.jpg,1720850400,0.35,2.04
1720852200.c1.snap.jpg,1720852200,0.32,2.28
1720854000.c1.snap.jpg,1720854000,0.27,1.9
1720855800.c1.snap.jpg,1720855800,0.23,1.7
1720857600.c1.snap.jpg,1720857600,0.23,1.8
1720859400.c1.snap.jpg,1720859400,0.26,1.94
1720861200.c1.snap.jpg,1720861200,0.22,1.8
1720863000.c1.snap.jpg,1720863000,0.28,25.6
1720864800.c1.snap.jpg,1720864800,0.35,2.28
1720866600.c1.snap.jpg,1720866600,0.56,3.3
1720868400.c1.snap.jpg,1720868400,0.58,3.8
1720870200.c1.snap.jpg,1720870200,0.53,3.42
1720872000.c1.snap.jpg,1720872000,0.67,25.6
1720879200.c1.snap.jpg,1720879200,0.78,3.94
1720881000.c1.snap.jpg,1720881000,0.77,3.94
1720882800.c1.snap.jpg,1720882800,0.73,3.8
1720884600.c1.snap.jpg,1720884600,0.79,4.1
1720886400.c1.snap.jpg,1720886400,0.84,4.1
1720888200.c1.snap.jpg,1720888200,0.76,4.1
1720890000.c1.snap.jpg,1720890000,0.76,4.1
1720891800.c1.snap.jpg,1720891800,0.71,3.94
1720893600.c1.snap.jpg,1720893600,0.71,3.8
1720897200.c1.snap.jpg,1720897200,0.61,3.8
1720899000.c1.snap.jpg,1720899000,0.6,3.66
1720900800.c1.snap.jpg,1720900800,0.63,4.1
1720902600.c1.snap.jpg,1720902600,0.63,4.26
1720904400.c1.snap.jpg,1720904400,0.51,4.26
1720906200.c1.snap.jpg,1720906200,0.47,4.26
1720908000.c1.snap.jpg,1720908000,0.45,4.1
1720909800.c1.snap.jpg,1720909800,0.45,4.1
1720911600.c1.snap.jpg,1720911600,0.45,3.94
1720913400.c1.snap.jpg,1720913400,0.48,5.12
1720915200.c1.snap.jpg,1720915200,0.46,5.38
1720917000.c1.snap.jpg,1720917000,0.49,5.12
1720918800.c1.snap.jpg,1720918800,0.48,5.12
1720920600.c1.snap.jpg,1720920600,0.49,5.12
1720922400.c1.snap.jpg,1720922400,0.51,4.88
1720924200.c1.snap.jpg,1720924200,0.52,4.88
1720926000.c1.snap.jpg,1720926000,0.53,2.92
1720927800.c1.snap.jpg,1720927800,0.56,3.02
1720929600.c1.snap.jpg,1720929600,0.57,3.02
1720931400.c1.snap.jpg,1720931400,0.6,3.02
1720933200.c1.snap.jpg,1720933200,0.64,3.3
1720935000.c1.snap.jpg,1720935000,0.64,3.3
1720936800.c1.snap.jpg,1720936800,0.6,3.54
1720938600.c1.snap.jpg,1720938600,0.55,3.54
1720940400.c1.snap.jpg,1720940400,0.52,3.66
1720942200.c1.snap.jpg,1720942200,0.49,3.54
1720944000.c1.snap.jpg,1720944000,0.45,3.54
1720945800.c1.snap.jpg,1720945800,0.45,3.54
1720947600.c1.snap.jpg,1720947600,0.43,3.3
1720949400.c1.snap.jpg,1720949400,0.41,3.54
1720951200.c1.snap.jpg,1720951200,0.4,3.2
1720953000.c1.snap.jpg,1720953000,0.34,3.3
1720954800.c1.snap.jpg,1720954800,0.31,3.2
1720956600.c1.snap.jpg,1720956600,0.3,3.2
1720958400.c1.snap.jpg,1720958400,0.29,5.12
1720965600.c1.snap.jpg,1720965600,0.25,3.1
1720967400.c1.snap.jpg,1720967400,0.26,3.66
1720969200.c1.snap.jpg,1720969200,0.25,4.1
1720971000.c1.snap.jpg,1720971000,0.25,4.26
1720972800.c1.snap.jpg,1720972800,0.25,4.88
1720974600.c1.snap.jpg,1720974600,0.26,4.88
1720976400.c1.snap.jpg,1720976400,0.31,4.46
1720978200.c1.snap.jpg,1720978200,0.37,2.08
1720980000.c1.snap.jpg,1720980000,0.38,2.5
1720981800.c1.snap.jpg,1720981800,0.41,2.5
1720983600.c1.snap.jpg,1720983600,0.42,2.7
1720985400.c1.snap.jpg,1720985400,0.43,2.76
1720987200.c1.snap.jpg,1720987200,0.46,3.2
1720989000.c1.snap.jpg,1720989000,0.51,3.3
1720990800.c1.snap.jpg,1720990800,0.57,3.02
1720992600.c1.snap.jpg,1720992600,0.52,3.02
1720996200.c1.snap.jpg,1720996200,0.45,2.5
1720998000.c1.snap.jpg,1720998000,0.44,2.62
1720999800.c1.snap.jpg,1720999800,0.51,3.54
1721001600.c1.snap.jpg,1721001600,0.5,3.1
1721003400.c1.snap.jpg,1721003400,0.53,3.42
1721005200.c1.snap.jpg,1721005200,0.55,3.66
1721007000.c1.snap.jpg,1721007000,0.58,3.2
1721008800.c1.snap.jpg,1721008800,0.63,3.94
1721010600.c1.snap.jpg,1721010600,0.58,3.66
1721012400.c1.snap.jpg,1721012400,0.59,3.42
1721014200.c1.snap.jpg,1721014200,0.62,3.66
1721016000.c1.snap.jpg,1721016000,0.55,3.8
1721017800.c1.snap.jpg,1721017800,0.54,2.84
1721019600.c1.snap.jpg,1721019600,0.6,4.26
1721021400.c1.snap.jpg,1721021400,0.66,4.1
1721023200.c1.snap.jpg,1721023200,0.63,4.46
1721025000.c1.snap.jpg,1721025000,0.56,3.94
1721026800.c1.snap.jpg,1721026800,0.57,3.8
1721028600.c1.snap.jpg,1721028600,0.57,3.66
1721030400.c1.snap.jpg,1721030400,0.52,3.66
1721032200.c1.snap.jpg,1721032200,0.48,3.8
1721034000.c1.snap.jpg,1721034000,0.41,3.66
1721035800.c1.snap.jpg,1721035800,0.38,3.54
1721037600.c1.snap.jpg,1721037600,0.3,3.54
1721039400.c1.snap.jpg,1721039400,0.29,3.42
1721041200.c1.snap.jpg,1721041200,0.32,2.0
1721043000.c1.snap.jpg,1721043000,0.29,2.0
1721044800.c1.snap.jpg,1721044800,0.25,1.86
1721052000.c1.snap.jpg,1721052000,0.34,2.14
1721053800.c1.snap.jpg,1721053800,0.36,2.32
1721055600.c1.snap.jpg,1721055600,0.33,2.28
1721057400.c1.snap.jpg,1721057400,0.34,2.04
1721059200.c1.snap.jpg,1721059200,0.31,2.14
1721061000.c1.snap.jpg,1721061000,0.29,1.94
1721062800.c1.snap.jpg,1721062800,0.3,1.94
1721064600.c1.snap.jpg,1721064600,0.31,2.0
1721066400.c1.snap.jpg,1721066400,0.29,1.9
1721084400.c1.snap.jpg,1721084400,0.15,2.44
1721086200.c1.snap.jpg,1721086200,0.15,20.48
1721088000.c1.snap.jpg,1721088000,0.13,5.12
1721089800.c1.snap.jpg,1721089800,0.12,10.24
1721091600.c1.snap.jpg,1721091600,0.1,5.38
1721093400.c1.snap.jpg,1721093400,0.11,4.88
1721095200.c1.snap.jpg,1721095200,0.13,20.48
1721097000.c1.snap.jpg,1721097000,0.12,4.66
1721098800.c1.snap.jpg,1721098800,0.11,10.24
1721100600.c1.snap.jpg,1721100600,0.11,6.02
1721102400.c1.snap.jpg,1721102400,0.11,5.68
1721104200.c1.snap.jpg,1721104200,0.11,5.68
1721106000.c1.snap.jpg,1721106000,0.11,6.02
1721107800.c1.snap.jpg,1721107800,0.11,6.4
1721109600.c1.snap.jpg,1721109600,0.11,5.68
1721111400.c1.snap.jpg,1721111400,0.13,6.02
1721113200.c1.snap.jpg,1721113200,0.14,10.24
1721115000.c1.snap.jpg,1721115000,0.15,10.24
1721116800.c1.snap.jpg,1721116800,0.14,5.12
1721118600.c1.snap.jpg,1721118600,0.16,10.24
1721120400.c1.snap.jpg,1721120400,0.22,10.24
1721122200.c1.snap.jpg,1721122200,0.22,1.86
1721124000.c1.snap.jpg,1721124000,0.29,2.22
1721125800.c1.snap.jpg,1721125800,0.41,2.7
1721127600.c1.snap.jpg,1721127600,0.44,3.2
1721129400.c1.snap.jpg,1721129400,0.47,3.1
1721131200.c1.snap.jpg,1721131200,0.46,3.1
1721138400.c1.snap.jpg,1721138400,0.42,2.92
1721140200.c1.snap.jpg,1721140200,0.46,2.92
1721142000.c1.snap.jpg,1721142000,0.48,3.2
1721143800.c1.snap.jpg,1721143800,0.5,3.1
1721145600.c1.snap.jpg,1721145600,0.41,3.2
1721147400.c1.snap.jpg,1721147400,0.42,3.1
1721149200.c1.snap.jpg,1721149200,0.42,3.1
1721151000.c1.snap.jpg,1721151000,0.42,3.1
1721152800.c1.snap.jpg,1721152800,0.44,3.8
1721154600.c1.snap.jpg,1721154600,0.44,3.8
1721156400.c1.snap.jpg,1721156400,0.45,4.1
1721158200.c1.snap.jpg,1721158200,0.43,4.1
1721160000.c1.snap.jpg,1721160000,0.4,3.94
1721161800.c1.snap.jpg,1721161800,0.41,4.26
1721163600.c1.snap.jpg,1721163600,0.35,4.46
1721165400.c1.snap.jpg,1721165400,0.35,4.1
1721167200.c1.snap.jpg,1721167200,0.33,4.26
1721169000.c1.snap.jpg,1721169000,0.35,3.8
1721170800.c1.snap.jpg,1721170800,0.36,4.46
1721172600.c1.snap.jpg,1721172600,0.39,4.26
1721174400.c1.snap.jpg,1721174400,0.42,4.46
1721176200.c1.snap.jpg,1721176200,0.43,4.1
1721178000.c1.snap.jpg,1721178000,0.43,3.2
1721179800.c1.snap.jpg,1721179800,0.43,3.94
1721181600.c1.snap.jpg,1721181600,0.46,3.1
1721183400.c1.snap.jpg,1721183400,0.43,3.2
1721185200.c1.snap.jpg,1721185200,0.4,3.54
1721187000.c1.snap.jpg,1721187000,0.36,3.2
1721188800.c1.snap.jpg,1721188800,0.35,3.2
1721190600.c1.snap.jpg,1721190600,0.35,3.3
1721192400.c1.snap.jpg,1721192400,0.33,3.54
1721194200.c1.snap.jpg,1721194200,0.32,3.3
1721196000.c1.snap.jpg,1721196000,0.32,3.42
1721197800.c1.snap.jpg,1721197800,0.29,3.2
1721199600.c1.snap.jpg,1721199600,0.29,5.68
1721201400.c1.snap.jpg,1721201400,0.28,5.12
1721203200.c1.snap.jpg,1721203200,0.27,5.12
1721205000.c1.snap.jpg,1721205000,0.25,4.66
1721206800.c1.snap.jpg,1721206800,0.27,5.12
1721208600.c1.snap.jpg,1721208600,0.25,4.88
1721210400.c1.snap.jpg,1721210400,0.26,4.66
1721212200.c1.snap.jpg,1721212200,0.27,4.88
1721214000.c1.snap.jpg,1721214000,0.26,5.12
1721215800.c1.snap.jpg,1721215800,0.28,4.88
1721217600.c1.snap.jpg,1721217600,0.27,4.66
1721226600.c1.snap.jpg,1721226600,0.31,4.1
1721239200.c1.snap.jpg,1721239200,0.34,4.66
1721241000.c1.snap.jpg,1721241000,0.32,4.66
1721242800.c1.snap.jpg,1721242800,0.37,4.66
1721244600.c1.snap.jpg,1721244600,0.43,2.44
1721246400.c1.snap.jpg,1721246400,0.46,2.76
1721277000.c1.snap.jpg,1721277000,0.52,3.66
1721311200.c1.snap.jpg,1721311200,0.69,5.12
1721313000.c1.snap.jpg,1721313000,0.73,5.12
1721314800.c1.snap.jpg,1721314800,0.73,5.12
1721316600.c1.snap.jpg,1721316600,0.77,5.12
1721318400.c1.snap.jpg,1721318400,0.79,4.88
1721320200.c1.snap.jpg,1721320200,0.77,4.88
1721322000.c1.snap.jpg,1721322000,0.79,4.66
1721323800.c1.snap.jpg,1721323800,0.78,4.66
1721325600.c1.snap.jpg,1721325600,0.74,4.66
1721327400.c1.snap.jpg,1721327400,0.76,4.66
1721329200.c1.snap.jpg,1721329200,0.73,4.46
1721331000.c1.snap.jpg,1721331000,0.73,4.66
1721332800.c1.snap.jpg,1721332800,0.71,4.46
1721334600.c1.snap.jpg,1721334600,0.72,4.26
1721336400.c1.snap.jpg,1721336400,0.67,4.26
1721338200.c1.snap.jpg,1721338200,0.68,4.26
1721340000.c1.snap.jpg,1721340000,0.67,4.66
1721341800.c1.snap.jpg,1721341800,0.72,4.46
1721343600.c1.snap.jpg,1721343600,0.71,4.46
1721345400.c1.snap.jpg,1721345400,0.7,4.66
1721347200.c1.snap.jpg,1721347200,0.69,4.88
1721349000.c1.snap.jpg,1721349000,0.64,4.66
1721352600.c1.snap.jpg,1721352600,0.63,4.66
1721354400.c1.snap.jpg,1721354400,0.59,4.88
1721356200.c1.snap.jpg,1721356200,0.61,4.88
1721358000.c1.snap.jpg,1721358000,0.6,4.1
1721359800.c1.snap.jpg,1721359800,0.6,4.88
1721361600.c1.snap.jpg,1721361600,0.6,4.88
1721363400.c1.snap.jpg,1721363400,0.57,4.66
1721365200.c1.snap.jpg,1721365200,0.58,4.88
1721367000.c1.snap.jpg,1721367000,0.55,4.66
1721368800.c1.snap.jpg,1721368800,0.58,4.66
1721370600.c1.snap.jpg,1721370600,0.59,4.66
1721372400.c1.snap.jpg,1721372400,0.61,4.88
1721374200.c1.snap.jpg,1721374200,0.62,4.66
1721376000.c1.snap.jpg,1721376000,0.61,4.88
1721377800.c1.snap.jpg,1721377800,0.62,5.12
1721379600.c1.snap.jpg,1721379600,0.62,5.12
1721381400.c1.snap.jpg,1721381400,0.62,5.12
1721383200.c1.snap.jpg,1721383200,0.56,4.88
1721385000.c1.snap.jpg,1721385000,0.61,5.68
1721386800.c1.snap.jpg,1721386800,0.62,4.88
1721388600.c1.snap.jpg,1721388600,0.67,4.46
1721390400.c1.snap.jpg,1721390400,0.71,4.88
1721397600.c1.snap.jpg,1721397600,0.87,4.46
1721399400.c1.snap.jpg,1721399400,0.86,4.88
1721401200.c1.snap.jpg,1721401200,0.85,4.46
1721403000.c1.snap.jpg,1721403000,0.87,5.12
1721404800.c1.snap.jpg,1721404800,0.88,5.38
1721406600.c1.snap.jpg,1721406600,0.84,5.38
1721408400.c1.snap.jpg,1721408400,0.86,4.88
1721410200.c1.snap.jpg,1721410200,0.92,5.38
1721412000.c1.snap.jpg,1721412000,0.91,5.12
1721413800.c1.snap.jpg,1721413800,0.87,4.66
1721415600.c1.snap.jpg,1721415600,0.87,4.66
1721417400.c1.snap.jpg,1721417400,0.8,4.88
1721419200.c1.snap.jpg,1721419200,0.84,4.88
1721421000.c1.snap.jpg,1721421000,0.79,5.12
1721426400.c1.snap.jpg,1721426400,0.73,5.12
1721428200.c1.snap.jpg,1721428200,0.66,4.66
1721430000.c1.snap.jpg,1721430000,0.67,4.88
1721431800.c1.snap.jpg,1721431800,0.63,4.88
1721433600.c1.snap.jpg,1721433600,0.62,4.88
1721435400.c1.snap.jpg,1721435400,0.62,4.88
1721437200.c1.snap.jpg,1721437200,0.59,5.12
1721439000.c1.snap.jpg,1721439000,0.58,4.88
